Timestamp,Gaze Direction,Attention State
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:33,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,CENTER,ATTENTIVE
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:34,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,LEFT,DISTRACTED
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,CENTER,ATTENTIVE
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,LEFT,DISTRACTED
20:30:35,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,LEFT,DISTRACTED
20:30:36,CENTER,ATTENTIVE
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,CENTER,ATTENTIVE
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,LEFT,DISTRACTED
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,LEFT,DISTRACTED
20:30:36,CENTER,ATTENTIVE
20:30:36,LEFT,DISTRACTED
20:30:36,LEFT,DISTRACTED
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:36,CENTER,ATTENTIVE
20:30:37,CENTER,ATTENTIVE
20:30:37,CENTER,ATTENTIVE
20:30:37,CENTER,ATTENTIVE
20:30:37,LEFT,DISTRACTED
